278.850540806292997 15.439528023598820
104.455418381344302 38.233196159122087
221.913103448275848 54.955862068965516
420.898826979472119 57.612903225806448
316.510242085661105 54.512104283054001
472.003129890453806 56.435054773082939
156.389680923285823 66.270196877121521
370.233748271092679 62.413554633471648
42.893949694085656 86.585995921142086
265.895865237366024 74.030627871362938
338.195121951219505 95.547671840354766
95.671232876712324 113.528158295281585
199.447276940903834 108.572421784472766
455.051664753157297 110.950631458094151
403.051759834368511 106.277432712215315
299.020746887966823 110.678423236514519
246.844529750479836 129.706333973128608
149.987142857142857 134.581428571428575
363.666666666666686 131.609686609686605
425.884955752212363 148.845132743362825
294.712722298221593 159.530779753761976
50.986504723346826 166.546558704453446
493.042492917847028 163.090651558073660
207.166204986149580 165.605263157894740
343.237410071942463 178.692086330935240
162.021582733812949 175.244604316546770
393.856410256410243 186.420512820512812
111.221036585365852 184.775914634146346
250.388560157790920 198.975345167652847
447.729288214702478 200.100350058343054
180.153164556962025 215.020253164556948
305.471467391304373 215.023097826086968
69.189402480270573 229.870349492671920
356.791322314049580 225.599173553718998
14.860589812332440 237.124664879356573
399.197916666666686 244.144531250000000
220.879936808846765 245.563981042654035
131.454855195911421 244.621805792163542
451.742424242424249 244.776515151515156
275.577931034482731 255.252413793103443
330.876122082585255 268.310592459605004
489.830482115085545 268.930015552099519
177.226211849192111 271.813285457809684
38.724477244772444 289.225092250922501
429.027704485488130 286.282321899736132
96.516074450084602 293.197123519458557
229.572463768115938 301.308488612836413
372.336676217765046 301.408309455587414
289.540263543191827 306.481698389458245
154.356508875739650 314.107988165680467
469.232585596221952 323.036599763872516
325.886187845303880 336.180110497237592
403.821576763485496 341.063623789764847
73.511936339522549 347.435013262599455
197.608194622279143 347.583866837387973
25.041899441340782 353.283519553072608
123.927576601671305 348.139275766016738
259.824561403508767 357.802339181286527
356.531297709923649 372.632061068702285
448.032467532467535 372.574675324675297
157.780619111709285 383.576043068640672
108.146814404432135 397.065096952908561
302.790190735694807 398.583106267029962
207.036414565826334 398.042016806722700
397.509803921568619 404.584558823529392
55.838751625487646 409.195058517555253
253.108695652173907 415.186141304347814
344.513375796178366 429.084076433121027
149.066394279877414 444.726251276813059
431.137763371150754 441.085899513776326
95.791469194312796 448.635071090047404
206.896505376344095 454.672043010752702
262.492378048780495 461.705792682926813
373.932784636488350 465.367626886145388
309.484892086330944 471.854676258992811
116.171974522292999 498.029299363057305
173.338509316770200 500.021739130434810
239.146739130434781 502.876811594202877
